"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SECTOR","GFS_GRP","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2021","2022","2023","2024"
"IMF.STA:GFS_COFOG(11.0.0)","CYP.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Cyprus","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","1.538862701835322","1.397904043949556","",""
"IMF.STA:GFS_COFOG(11.0.0)","IRL.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Ireland","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","0.370396479830442","","",""
"IMF.STA:GFS_COFOG(11.0.0)","BLR.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Belarus, Republic of","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.0324097166441529","0.03553333431918651","0.03354028177439727",""
"IMF.STA:GFS_COFOG(11.0.0)","BGR.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Bulgaria","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","0.4006485363224685","0.3875138359702523","",""
"IMF.STA:GFS_COFOG(11.0.0)","KNA.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","St. Kitts and Nevis","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","AZE.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Azerbaijan, Republic of","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","0.00150209434869189","0.001208455155416096","",""
"IMF.STA:GFS_COFOG(11.0.0)","ARE.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","United Arab Emirates","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.6917166732095787","0.6705439616832022","",""
"IMF.STA:GFS_COFOG(11.0.0)","COL.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Colombia","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CRI.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Costa Rica","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","0.0","0.0","0.0",""
"IMF.STA:GFS_COFOG(11.0.0)","IRL.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Ireland","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.613078535720045","","",""
"IMF.STA:GFS_COFOG(11.0.0)","BEL.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Belgium","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","8.61570239710898","","",""
"IMF.STA:GFS_COFOG(11.0.0)","POL.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Poland, Republic of","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","5.757316121170579","5.274929244141665","",""
"IMF.STA:GFS_COFOG(11.0.0)","ARE.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","United Arab Emirates","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SLV.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","El Salvador","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","0.4025045492654895","2.81910111376064","0.9219296669970052",""
"IMF.STA:GFS_COFOG(11.0.0)","AUS.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Australia","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","7.48258441126726","7.45678510235516","",""
"IMF.STA:GFS_COFOG(11.0.0)","BGR.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Bulgaria","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","0.6904698700815532","0.7582740985202125","",""
"IMF.STA:GFS_COFOG(11.0.0)","COL.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Colombia","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.7972594108432524","0.6580198479431015","0.7111688922389648",""
"IMF.STA:GFS_COFOG(11.0.0)","POL.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Poland, Republic of","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.05551548033956268","0.05295241470139961","",""
"IMF.STA:GFS_COFOG(11.0.0)","BLR.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Belarus, Republic of","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","0.0","0.0","0.0",""
"IMF.STA:GFS_COFOG(11.0.0)","JAM.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Jamaica","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","EST.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Estonia, Republic of","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","0.2909380893284863","0.1847000819212102","",""
"IMF.STA:GFS_COFOG(11.0.0)","AZE.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Azerbaijan, Republic of","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.0","0.0","",""
"IMF.STA:GFS_COFOG(11.0.0)","CYP.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Cyprus","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","1.312606559021161","0.9813768796823304","",""
"IMF.STA:GFS_COFOG(11.0.0)","CYP.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Cyprus","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","0.1464246314311503","0.3081653004431676","",""
"IMF.STA:GFS_COFOG(11.0.0)","DNK.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Denmark","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.5174251739323651","0.4824156150632087","",""
"IMF.STA:GFS_COFOG(11.0.0)","LAO.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Lao People's Democratic Republic","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","KNA.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","St. Kitts and Nevis","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","KNA.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","St. Kitts and Nevis","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","ROU.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Romania","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.0156223366232037","","",""
"IMF.STA:GFS_COFOG(11.0.0)","AZE.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Azerbaijan, Republic of","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","1.332357687289707","0.9413395415633184","",""
"IMF.STA:GFS_COFOG(11.0.0)","AZE.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Azerbaijan, Republic of","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.001716679255647875","0.001480152299684936","",""
"IMF.STA:GFS_COFOG(11.0.0)","COL.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Colombia","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","SLV.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","El Salvador","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","5.298323356798419","8.146258141881628","5.746185354312329",""
"IMF.STA:GFS_COFOG(11.0.0)","ARE.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","United Arab Emirates","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CYP.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Cyprus","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","0.03570354026677364","0.02376040867902928","",""
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CHN.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","China, People's Republic of","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","0.5419397471459074","0.7616145004744397","0.6496022830251673",""
"IMF.STA:GFS_COFOG(11.0.0)","BLR.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Belarus, Republic of","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","0.8628520775058864","0.7210285867933993","0.7754014321577118",""
"IMF.STA:GFS_COFOG(11.0.0)","KNA.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","St. Kitts and Nevis","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","FRA.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","France","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.09541079270300809","0.09312975086944324","",""
"IMF.STA:GFS_COFOG(11.0.0)","CHN.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","China, People's Republic of","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.005189294154862321","0.005831683258889404","0.006224439180273136",""
"IMF.STA:GFS_COFOG(11.0.0)","NPL.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Nepal","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.0541236456314648","","",""
"IMF.STA:GFS_COFOG(11.0.0)","COL.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Colombia","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","ITA.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Italy","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","2.969430797586768","2.818099651737183","",""
"IMF.STA:GFS_COFOG(11.0.0)","COL.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Colombia","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","FRA.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","France","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","0.5387739414106762","0.4602259140216198","",""
"IMF.STA:GFS_COFOG(11.0.0)","BLR.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Belarus, Republic of","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","4.692687002182459","4.394138395994231","4.633249393636561",""
"IMF.STA:GFS_COFOG(11.0.0)","PER.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Peru","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CHN.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","China, People's Republic of","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","3.096046937972966","3.339571016681483","3.42951674112466",""
"IMF.STA:GFS_COFOG(11.0.0)","BLR.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Belarus, Republic of","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","5.587948796332498","5.150700317106817","5.44219110756867",""
"IMF.STA:GFS_COFOG(11.0.0)","HUN.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Hungary","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","0.7430401464144403","","",""
"IMF.STA:GFS_COFOG(11.0.0)","GTM.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Guatemala","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","1.100321032851452","1.030488354173801","0.8237357795010437",""
"IMF.STA:GFS_COFOG(11.0.0)","BLR.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Belarus, Republic of","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","0.0","0.0","0.0",""
"IMF.STA:GFS_COFOG(11.0.0)","DNK.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Denmark","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","0.5013006709584849","0.4380098923152434","",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","3.72553418204251","3.216779698536958","",""
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF07_T.POGDP_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Health, Transactions","Percent of GDP","Annual","Units","9.161729482428948","8.520098717195426","8.754624603234975",""
"IMF.STA:GFS_COFOG(11.0.0)","CRI.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Costa Rica","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","6.839632455241854","6.175010288879383","6.046767986451707",""
"IMF.STA:GFS_COFOG(11.0.0)","SLV.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","El Salvador","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","1.803523378145966","2.85505106143002","2.174001877373359",""
"IMF.STA:GFS_COFOG(11.0.0)","HUN.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Hungary","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.07413549904692894","","",""
"IMF.STA:GFS_COFOG(11.0.0)","ROU.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Romania","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","0.140601029608834","","",""
"IMF.STA:GFS_COFOG(11.0.0)","PRT.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Portugal","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.2490848323075834","0.2368419858141981","",""
"IMF.STA:GFS_COFOG(11.0.0)","AUS.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Australia","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","2.72489579870611","2.69183527132733","",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","0.3785542033537098","0.3472459801573726","",""
"IMF.STA:GFS_COFOG(11.0.0)","HUN.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Hungary","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","0.7400723568412843","","",""
"IMF.STA:GFS_COFOG(11.0.0)","COL.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Colombia","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CRI.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Costa Rica","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","0.4551475158169667","0.2837932131240053","0.2627961469091869",""
"IMF.STA:GFS_COFOG(11.0.0)","COL.S13.G2MF.GF0712_T.POGDP_PT.A","OBS_VALUE","Colombia","General government","Expenditure by function","Other medical products, Transactions","Percent of GDP","Annual","Units","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0740_T.POGDP_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Public health services, Transactions","Percent of GDP","Annual","Units","0.8955190398743761","0.566500976031877","",""
"IMF.STA:GFS_COFOG(11.0.0)","PRT.S13.G2MF.GF0760_T.POGDP_PT.A","OBS_VALUE","Portugal","General government","Expenditure by function","Health n.e.c., Transactions","Percent of GDP","Annual","Units","0.2238257874330084","0.22177560618121","",""
"IMF.STA:GFS_COFOG(11.0.0)","CRI.S13.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","Costa Rica","General government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","0.0","0.0","0.0",""
"IMF.STA:GFS_COFOG(11.0.0)","MNG.S13.G2MF.GF073_T.POGDP_PT.A","OBS_VALUE","Mongolia","General government","Expenditure by function","Hospital services, Transactions","Percent of GDP","Annual","Units","1.12656556870671","","",""
